,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS
2065,2065,2023-08-13 01:30:00,9982.0,0.0100090121682537,99.90995946350894,2203.023481238929,0.1037080860805564,2074.7605472030305,0.110076904296875,1.1448258558730276e-05,792.8,0.067,0.042,0.0553609246245236,0.0040789569576437,0.0023587150502506,17.1,16.0,792.8,73.7,18.2,2023-08-13,0.110076904296875
2066,2066,2023-08-13 02:00:00,10084.0,0.0099582627613115,100.41912168506552,2230.8705303590223,0.0958787709519793,2107.0817410850964,0.101287841796875,1.0879430739946768e-05,793.0,0.067,0.042,0.0553609246245236,0.0040789569576437,0.0023587150502506,16.9,16.0,793.0,78.0,16.4,2023-08-13,0.101287841796875
2067,2067,2023-08-13 02:30:00,9896.0,0.0100524091474906,99.4786409235671,2188.0632741553,0.1081136246061127,2072.468054553028,0.110748291015625,1.0328999813309909e-05,793.3,0.067,0.042,0.0553609246245236,0.0040789569576437,0.0023587150502506,16.5,15.9,793.3,82.6,14.6,2023-08-13,0.110748291015625
2068,2068,2023-08-13 03:00:00,9882.0,0.0100595273380576,99.40824915468536,2165.154945794312,0.1151500572025124,2053.06026279701,0.116363525390625,1.011089396901076e-05,793.5,0.067,0.042,0.0553609246245236,0.0040789569576437,0.0023587150502506,16.1,15.9,793.5,84.4,13.9,2023-08-13,0.116363525390625
2069,2069,2023-08-13 03:30:00,9970.0,0.010015033834597,99.84988733093292,2192.244414257268,0.1068677152272202,2081.546759551062,0.108184814453125,9.848236938360016e-06,793.9,0.067,0.042,0.0553609246245236,0.0040789569576437,0.0023587150502506,15.7,15.8,793.9,86.9,13.0,2023-08-13,0.108184814453125
2070,2070,2023-08-13 04:00:00,9996.0,0.0100020006002,99.9799979995999,2196.785278621289,0.1055275597869331,2088.5448102858377,0.106231689453125,9.597367063667876e-06,794.0,0.067,0.042,0.0553609246245236,0.0040789569576437,0.0023587150502506,15.4,15.6,794.0,89.0,12.2,2023-08-13,0.106231689453125
2071,2071,2023-08-13 04:30:00,9972.0,0.0100140294687684,99.85990186255944,2187.997298368947,0.1081333767619174,2081.9643215890865,0.108062744140625,9.431351074127794e-06,793.9,0.066,0.042,0.0548264876395427,0.0047340250455986,0.0027375175171662,15.1,15.5,793.9,90.8,11.6,2023-08-13,0.108062744140625
2072,2072,2023-08-13 05:00:00,9958.0,0.010021066382379,99.7897790357309,2187.0838537246987,0.1084071452839421,2082.586692876056,0.107879638671875,9.291966643826828e-06,794.0,0.066,0.042,0.0548264876395427,0.0047340250455986,0.0027375175171662,14.7,15.4,794.0,88.9,11.7,2023-08-13,0.107879638671875
2073,2073,2023-08-13 05:30:00,10122.0,0.0099395525353927,100.60815076324582,2219.620456840385,0.0989855988058602,2115.294123464185,0.099212646484375,9.133335715188188e-06,793.9,0.066,0.042,0.0548264876395427,0.0047340250455986,0.0027375175171662,14.5,15.2,793.9,89.6,11.3,2023-08-13,0.099212646484375
2074,2074,2023-08-13 06:00:00,9846.0,0.0100779009192816,99.22701245124736,2149.318705365535,0.120232339070778,2049.367133841134,0.117462158203125,9.031837183610929e-06,794.0,0.066,0.042,0.0548264876395427,0.0047340250455986,0.0027375175171662,14.3,15.1,794.0,87.5,11.5,2023-08-13,0.117462158203125
2075,2075,2023-08-13 06:30:00,10076.0,0.0099622152372605,100.37928073063684,2207.720434899239,0.1023543806649593,2106.843352157545,0.101348876953125,8.866791747631096e-06,794.1,0.066,0.042,0.0548264876395427,0.0047340250455986,0.0027375175171662,14.1,15.0,794.1,89.2,10.9,2023-08-13,0.101348876953125
2076,2076,2023-08-13 07:00:00,9980.0,0.0100100150250438,99.8999499499374,2181.655829666194,0.1100454860225378,2085.20180138582,0.107147216796875,8.566008852038808e-06,794.0,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,13.9,14.9,794.0,89.5,10.3,2023-08-13,0.107147216796875
2077,2077,2023-08-13 07:30:00,9966.0,0.0100170434731915,99.82985525382676,2176.9673738868028,0.1114766554714801,2082.2766685983047,0.108001708984375,8.421222817604861e-06,794.0,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,13.7,14.8,794.0,91.4,9.7,2023-08-13,0.108001708984375
2078,2078,2023-08-13 08:00:00,9828.0,0.01008712554448,99.13626985114983,2146.549786453899,0.1211401538831532,2053.443216835655,0.116241455078125,8.396607802616277e-06,794.0,0.066,0.042,0.0548264876395427,0.0047340250455986,0.0027375175171662,13.5,14.7,794.0,92.3,9.5,2023-08-13,0.116241455078125
2079,2079,2023-08-13 08:30:00,10068.0,0.0099661724232109,100.33942395688746,2196.876175334512,0.1055008695216773,2103.5883503359155,0.102203369140625,8.21240674066742e-06,794.0,0.066,0.042,0.0548264876395427,0.0047340250455986,0.0027375175171662,13.3,14.5,794.0,93.8,8.9,2023-08-13,0.102203369140625
2080,2080,2023-08-13 09:00:00,10014.0,0.0099930073414354,100.069975517135,2178.4276384333048,0.1110292931210333,2087.8969363263404,0.106414794921875,8.029584479452806e-06,794.1,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,13.2,14.4,794.1,94.7,8.4,2023-08-13,0.106414794921875
2081,2081,2023-08-13 09:30:00,10208.0,0.0098975947808111,101.03464752252071,2216.265987377428,0.0999265015050208,2125.8777049587948,0.096527099609375,7.873722359109002e-06,794.2,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,13.0,14.3,794.2,95.9,7.9,2023-08-13,0.096527099609375
2082,2082,2023-08-13 10:00:00,10090.0,0.0099553014896711,100.44899203078148,2186.007941508291,0.1087303190572608,2098.146011442137,0.103668212890625,7.754811963179354e-06,794.0,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,12.8,14.2,794.0,96.3,7.6,2023-08-13,0.103668212890625
2083,2083,2023-08-13 10:30:00,10012.0,0.0099940053946056,100.05998201079191,2168.861915990557,0.1139866987062201,2083.4923954784017,0.107635498046875,7.587822494347952e-06,794.1,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,12.6,14.1,794.1,96.7,7.2,2023-08-13,0.107635498046875
2084,2084,2023-08-13 11:00:00,9832.0,0.0100850734387636,99.15644204992432,2112.2118768963305,0.1329032443977404,2030.8014951285377,0.123138427734375,7.423668270793317e-06,794.0,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,12.4,14.0,794.0,97.1,6.8,2023-08-13,0.123138427734375
2085,2085,2023-08-13 11:30:00,9944.0,0.0100281181515027,99.71960689854328,2138.8392046870645,0.1236991694444546,2057.026064390669,0.115203857421875,7.365284183143029e-06,794.2,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,12.2,13.9,794.2,97.6,6.6,2023-08-13,0.115203857421875
2086,2086,2023-08-13 12:00:00,9824.0,0.0100891789033907,99.11609354691092,2116.995422206798,0.1312063311946961,2036.7918306835004,0.121307373046875,7.292113374087264e-06,794.5,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,12.1,13.8,794.5,97.9,6.4,2023-08-13,0.121307373046875
2087,2087,2023-08-13 12:30:00,9728.0,0.0101388388206726,98.63062404750362,2111.952945009015,0.1329956579987695,2032.7078122150683,0.122589111328125,7.219446151230145e-06,794.9,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,11.9,13.7,794.9,98.2,6.2,2023-08-13,0.122589111328125
2088,2088,2023-08-13 13:00:00,9910.0,0.0100453060462117,99.54898291795854,2154.7852735401507,0.1184570486781521,2073.853735384216,0.110321044921875,7.226797929388219e-06,795.1,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,11.8,13.6,795.1,98.3,6.2,2023-08-13,0.110321044921875
2089,2089,2023-08-13 13:30:00,9882.0,0.0100595273380576,99.40824915468536,2147.398099543561,0.1208614073428118,2064.886780459427,0.112884521484375,7.399860393832099e-06,794.9,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,11.7,13.5,794.9,98.7,6.5,2023-08-13,0.112884521484375
2090,2090,2023-08-13 14:00:00,9700.0,0.0101534616513361,98.48857801796105,2109.727975234476,0.1337921487667795,2027.9610690870204,0.124053955078125,7.466622455308285e-06,795.1,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,11.6,13.4,795.1,98.3,6.7,2023-08-13,0.124053955078125
2091,2091,2023-08-13 14:30:00,10028.0,0.0099860293315676,100.13990213696036,2179.926864120491,0.110571513889635,2093.385107169094,0.104949951171875,7.655663180373046e-06,794.9,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,11.6,13.3,794.9,98.2,7.1,2023-08-13,0.104949951171875
2092,2092,2023-08-13 15:00:00,10234.0,0.0098850141125975,101.1632344283238,2219.796958189864,0.09893627857662,2127.036643179229,0.096221923828125,8.075947430508404e-06,794.7,0.064,0.041,0.0532920506545617,0.0066148093664566,0.0038251078815534,11.5,13.2,794.7,99.0,7.8,2023-08-13,0.096221923828125
2093,2093,2023-08-13 15:30:00,10130.0,0.0099356269615685,100.64790112068906,2218.147789603138,0.0993978374152304,2112.374329587652,0.099945068359375,9.272825136285964e-06,794.5,0.064,0.041,0.0532920506545617,0.0066148093664566,0.0038251078815534,11.6,13.1,794.5,84.4,12.5,2023-08-13,0.099945068359375
2094,2094,2023-08-13 16:00:00,10048.0,0.0099760860558452,100.23971268913334,2189.6302210379768,0.1076453512696384,2093.7003466832216,0.104827880859375,8.48487777886617e-06,794.4,0.064,0.041,0.0532920506545617,0.0066148093664566,0.0038251078815534,11.9,13.1,794.4,61.2,16.3,2023-08-13,0.104827880859375
2095,2095,2023-08-13 16:30:00,10266.0,0.009869595871023,101.32127121192272,2229.464854593106,0.0962629164392271,2134.305319835188,0.094390869140625,8.256614413368846e-06,794.1,0.064,0.041,0.0532920506545617,0.0066148093664566,0.0038251078815534,12.4,13.1,794.1,50.1,19.2,2023-08-13,0.094390869140625
2096,2096,2023-08-13 17:00:00,9984.0,0.0100080096128179,99.91996797437436,2158.426790796836,0.1172867852931151,2068.1572317227315,0.111968994140625,8.082840490709938e-06,794.0,0.064,0.041,0.0532920506545617,0.0066148093664566,0.0038251078815534,12.9,13.2,794.0,44.4,20.9,2023-08-13,0.111968994140625
2097,2097,2023-08-13 17:30:00,10266.0,0.009869595871023,101.32127121192272,2212.561187571408,0.1009735790990135,2126.5727304552843,0.096343994140625,7.488005524940868e-06,794.0,0.064,0.041,0.0532920506545617,0.0066148093664566,0.0038251078815534,13.5,13.2,794.0,37.5,22.5,2023-08-13,0.096343994140625
2098,2098,2023-08-13 18:00:00,10294.0,0.0098561639271892,101.45935146648632,2239.236850833476,0.0936158260508955,2143.4858614880586,0.092193603515625,8.272349732825402e-06,793.8,0.065,0.041,0.0538264876395427,0.0059597412785016,0.0034463054146377,14.4,13.4,793.8,39.8,23.2,2023-08-13,0.092193603515625
2099,2099,2023-08-13 18:30:00,10110.0,0.0099454496302666,100.54849576199535,2185.987758665907,0.1087363887919259,2094.4163093431184,0.104644775390625,8.09661179817446e-06,793.5,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,14.9,13.6,793.5,36.8,24.2,2023-08-13,0.104644775390625
2100,2100,2023-08-13 19:00:00,10440.0,0.0097870036585783,102.1763181955584,2250.761587390505,0.090562797771006,2161.154507214032,0.088043212890625,7.678258857010347e-06,793.4,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,15.5,13.8,793.4,35.7,23.8,2023-08-13,0.088043212890625
2101,2101,2023-08-13 19:30:00,10454.0,0.0097804480838884,102.24480426897009,2250.9473639111006,0.0905141802810269,2162.426111445682,0.087738037109375,7.58075591293782e-06,793.3,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,16.1,14.1,793.3,32.2,25.4,2023-08-13,0.087738037109375
2102,2102,2023-08-13 20:00:00,10368.0,0.0098209275164798,101.82337649086284,2250.9985832511143,0.0905007795309366,2159.4309080300773,0.088409423828125,7.852521157184601e-06,793.2,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,16.4,14.3,793.2,34.5,24.8,2023-08-13,0.088409423828125
2103,2103,2023-08-13 20:30:00,10350.0,0.0098294637436598,101.73494974687902,2243.529029836075,0.0924702001694383,2150.824935504318,0.090423583984375,7.981786240648158e-06,792.9,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,17.2,14.6,792.9,32.6,26.1,2023-08-13,0.090423583984375
2104,2104,2023-08-13 21:00:00,10474.0,0.0097711057872833,102.34256201600584,2253.701784137294,0.089795540045488,2176.593272895868,0.084503173828125,6.560414438201142e-06,792.9,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,18.4,14.8,792.9,28.5,25.0,2023-08-13,0.084503173828125
2105,2105,2023-08-13 21:30:00,10596.0,0.009714691757235,102.93687385966216,2284.9238105139907,0.081926411173073,2196.9847939114807,0.080047607421875,7.412433221963873e-06,792.6,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,18.3,15.2,792.6,33.5,24.3,2023-08-13,0.080047607421875
2106,2106,2023-08-13 22:00:00,10556.0,0.0097330803630476,102.74239631233058,2286.565135778008,0.0815263108495975,2187.0461416363555,0.082183837890625,8.426636735600049e-06,792.5,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,18.1,15.4,792.5,38.3,24.2,2023-08-13,0.082183837890625
2107,2107,2023-08-13 22:30:00,10300.0,0.0098532927816429,101.4889156509222,2213.803071887884,0.1006216578024202,2134.00675055461,0.094512939453125,6.924578162350466e-06,792.5,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,18.0,15.5,792.5,28.6,25.9,2023-08-13,0.094512939453125
2108,2108,2023-08-13 23:00:00,10164.0,0.0099189950107269,100.81666528902848,2186.1038720346137,0.1087014728824959,2114.2385140205847,0.099456787109375,6.294653864250848e-06,792.4,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,18.1,15.6,792.4,27.5,24.9,2023-08-13,0.099456787109375
2109,2109,2023-08-13 23:30:00,10500.0,0.0097590007294853,102.469507659596,2280.774799370224,0.0829436836582084,2185.7735173578185,0.082489013671875,8.048789072878747e-06,792.5,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,18.0,15.7,792.5,37.0,24.0,2023-08-13,0.082489013671875
2110,2110,2023-08-14 00:00:00,10626.0,0.0097009684960298,103.0824912388132,2294.0209618410663,0.0797252178208759,2199.458360249102,0.079498291015625,7.961775136955733e-06,792.5,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,17.8,15.8,792.5,36.6,24.0,2023-08-14,0.079498291015625
2111,2111,2023-08-14 00:30:00,10382.0,0.0098143035823432,101.89209979188767,2272.1536244702093,0.0850848093753288,2155.502835790313,0.089324951171875,1.0021790528410065e-05,792.4,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,17.7,15.8,792.4,54.1,21.2,2023-08-14,0.089324951171875
2112,2112,2023-08-14 01:00:00,10596.0,0.009714691757235,102.93687385966216,2321.9538197848674,0.0732078340467489,2203.244009848551,0.078704833984375,9.977695633388348e-06,792.6,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,17.4,15.8,792.6,63.1,18.5,2023-08-14,0.078704833984375
2113,2113,2023-08-14 01:30:00,10630.0,0.0096991431185565,103.10189135025604,2319.0887050059146,0.073860124111095,2215.304983875645,0.076202392578125,8.67564861570114e-06,792.9,0.065,0.042,0.0542920506545617,0.0053890931335535,0.0031163199840819,17.0,15.8,792.9,62.2,16.4,2023-08-14,0.076202392578125
2114,2114,2023-08-14 02:00:00,10318.0,0.0098446943764531,101.57755657624377,2244.1501473327453,0.0923052670063577,2144.935282150216,0.091827392578125,8.565817036461609e-06,793.2,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,16.5,15.8,793.2,68.5,14.6,2023-08-14,0.091827392578125
2115,2115,2023-08-14 02:30:00,10100.0,0.0099503719020998,100.4987562112089,2192.125645516693,0.1069029477949972,2104.358143229086,0.102020263671875,7.723609793640601e-06,793.5,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,16.0,15.7,793.5,66.9,13.3,2023-08-14,0.102020263671875
2116,2116,2023-08-14 03:00:00,10198.0,0.0099024463054301,100.98514742277698,2232.00082486822,0.0955707094318918,2138.4454050250174,0.093414306640625,8.101716185052046e-06,794.1,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,15.5,15.5,794.1,75.6,12.1,2023-08-14,0.093414306640625
2117,2117,2023-08-14 03:30:00,10364.0,0.0098228225338667,101.8037327409953,2251.992815505048,0.0902409352762319,2161.169551021364,0.087982177734375,7.782417184521867e-06,794.5,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,15.0,15.4,794.5,77.8,11.0,2023-08-14,0.087982177734375
2118,2118,2023-08-14 04:00:00,10180.0,0.0099111970574691,100.89598604503551,2216.89934412957,0.0997483310216341,2129.19463201544,0.095672607421875,7.628054810139586e-06,794.9,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,14.6,15.2,794.9,79.7,10.3,2023-08-14,0.095672607421875
2119,2119,2023-08-14 04:30:00,10378.0,0.0098161947671729,101.87246929372036,2260.1736905622784,0.0881229696632554,2173.873784938208,0.085113525390625,7.3516062041806705e-06,795.1,0.064,0.042,0.0537576136695808,0.0060441612215084,0.0034951224509975,14.3,15.1,795.1,80.3,9.6,2023-08-14,0.085113525390625
2120,2120,2023-08-14 05:00:00,10124.0,0.0099385707057331,100.61808982484212,2221.1706605200498,0.0985530571077491,2136.0660144298217,0.093963623046875,7.3781051427595505e-06,795.3,0.063,0.042,0.0532231766845998,0.0066992293094633,0.0038739249179132,13.9,14.9,795.3,83.2,9.1,2023-08-14,0.093963623046875
2121,2121,2023-08-14 05:30:00,10340.0,0.0098342157206082,101.68579055108928,2272.414155889497,0.0850195567246994,2186.5664703405914,0.082305908203125,7.270631724091728e-06,795.6,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,13.6,14.7,795.6,85.2,8.5,2023-08-14,0.082305908203125
2122,2122,2023-08-14 06:00:00,10110.0,0.0099454496302666,100.54849576199535,2209.401779871614,0.1018731456232125,2126.872151423413,0.096282958984375,7.185793709892785e-06,795.8,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,13.3,14.6,795.8,86.4,8.1,2023-08-14,0.096282958984375
2123,2123,2023-08-14 06:30:00,10078.0,0.0099612266770757,100.38924245156949,2200.904662988919,0.1043232941087567,2120.853234641043,0.097747802734375,6.989799360373499e-06,796.1,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,13.1,14.4,796.1,86.8,7.6,2023-08-14,0.097747802734375
2124,2124,2023-08-14 07:00:00,10028.0,0.0099860293315676,100.13990213696036,2190.522808273285,0.1073793311918113,2110.3310415737624,0.100433349609375,7.036965705391783e-06,796.1,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,12.8,14.3,796.1,89.1,7.3,2023-08-14,0.100433349609375
2125,2125,2023-08-14 07:30:00,9762.0,0.0101211671755226,98.80283396745256,2134.4867221725667,0.1251642033693049,2057.444550960028,0.115081787109375,6.934363667980989e-06,796.3,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,12.6,14.1,796.3,90.7,6.8,2023-08-14,0.115081787109375
2126,2126,2023-08-14 08:00:00,10272.0,0.0098667129745482,101.35087567455942,2244.3982952992333,0.0922394328596351,2164.47958516588,0.087249755859375,6.837560971808384e-06,796.4,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,12.4,14.0,796.4,91.2,6.5,2023-08-14,0.087249755859375
2127,2127,2023-08-14 08:30:00,9982.0,0.0100090121682537,99.90995946350894,2181.000789281203,0.1102445394015688,2104.9538859698164,0.101837158203125,6.690293771443213e-06,796.5,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,12.2,13.9,796.5,91.6,6.1,2023-08-14,0.101837158203125
2128,2128,2023-08-14 09:00:00,10130.0,0.0099356269615685,100.64790112068906,2219.0049772130174,0.0991577297290629,2141.881218804437,0.092559814453125,6.668052998308859e-06,796.6,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,12.0,13.8,796.6,92.5,5.9,2023-08-14,0.092559814453125
2129,2129,2023-08-14 09:30:00,9950.0,0.0100250941423417,99.74968671630002,2181.127376567263,0.1102060494254554,2106.988147248862,0.101348876953125,6.5161671311449695e-06,796.8,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,11.8,13.6,796.8,92.8,5.5,2023-08-14,0.101348876953125
2130,2130,2023-08-14 10:00:00,9914.0,0.0100432793527489,99.56907150315304,2173.0547875874195,0.1126825571185994,2099.3648735502734,0.103363037109375,6.50019467753211e-06,796.8,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,11.6,13.5,796.8,93.8,5.3,2023-08-14,0.103363037109375
2131,2131,2023-08-14 10:30:00,9930.0,0.0100351848284818,99.6493853468249,2177.059673804109,0.111448335370919,2104.334607000105,0.102020263671875,6.399935123864956e-06,796.9,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,11.5,13.4,796.9,94.2,5.0,2023-08-14,0.102020263671875
2132,2132,2023-08-14 11:00:00,9970.0,0.010015033834597,99.84988733093292,2187.202194084565,0.1083716462283489,2114.4004594257763,0.099395751953125,6.376182266935334e-06,797.0,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,11.3,13.3,797.0,95.1,4.8,2023-08-14,0.099395751953125
2133,2133,2023-08-14 11:30:00,10180.0,0.0099111970574691,100.89598604503551,2233.71705579543,0.0951043547531677,2160.560348037224,0.088165283203125,6.270381887758524e-06,797.1,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,11.2,13.2,797.1,95.4,4.5,2023-08-14,0.088165283203125
2134,2134,2023-08-14 12:00:00,10190.0,0.0099063326659822,100.94552986635912,2246.413531951697,0.0917060454626146,2173.807037881659,0.085113525390625,6.185299254118492e-06,797.4,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,11.0,13.1,797.4,96.0,4.2,2023-08-14,0.085113525390625
2135,2135,2023-08-14 12:30:00,9916.0,0.0100422664659173,99.57911427603682,2180.903365355024,0.1102741694100454,2109.9879983967844,0.100555419921875,6.223957374456733e-06,797.7,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,10.9,13.0,797.7,96.6,4.2,2023-08-14,0.100555419921875
2136,2136,2023-08-14 13:00:00,9834.0,0.010084047855455,99.16652661054536,2167.647514772365,0.1143667378107152,2097.264870978144,0.103912353515625,6.214676603426318e-06,798.0,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,10.7,12.8,798.0,97.1,4.1,2023-08-14,0.103912353515625
2137,2137,2023-08-14 13:30:00,10108.0,0.0099464335002428,100.53854982045443,2230.873934876046,0.0958778419459592,2157.321387284313,0.088897705078125,6.313775141201089e-06,798.1,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,10.6,12.7,798.1,96.7,4.4,2023-08-14,0.088897705078125
2138,2138,2023-08-14 14:00:00,9962.0,0.0100190543220471,99.80981915623332,2213.8584402421466,0.1006059896077492,2139.5979775876176,0.093109130859375,6.427346479417402e-06,798.3,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,10.5,12.7,798.3,96.5,4.7,2023-08-14,0.093109130859375
2139,2139,2023-08-14 14:30:00,9926.0,0.0100372066245794,99.62931295557549,2206.8441751175724,0.1026058799456412,2131.8660435188413,0.095001220703125,6.512997956490747e-06,798.3,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,10.5,12.6,798.3,96.5,4.9,2023-08-14,0.095001220703125
2140,2140,2023-08-14 15:00:00,9616.0,0.0101977127056,98.0612053770501,2140.1208128989,0.1232706263151128,2061.7583731964646,0.113800048828125,7.03844014726138e-06,798.2,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,10.5,12.5,798.2,97.0,6.0,2023-08-14,0.113800048828125
2141,2141,2023-08-14 15:30:00,10100.0,0.0099503719020998,100.4987562112089,2253.9527263316136,0.0897302712371981,2160.653246455218,0.088104248046875,7.996508225897774e-06,797.9,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,10.6,12.4,797.9,82.5,10.5,2023-08-14,0.088104248046875
2142,2142,2023-08-14 16:00:00,10168.0,0.0099170437969752,100.83650132764424,2265.6008843555164,0.0867374123383611,2171.931699184422,0.085540771484375,7.986505933205967e-06,797.7,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,10.9,12.4,797.7,61.2,15.3,2023-08-14,0.085540771484375
2143,2143,2023-08-14 16:30:00,9994.0,0.0100030013506753,99.9699954986495,2211.819104271837,0.1011843185682023,2133.1600137986006,0.094696044921875,6.828600827673238e-06,797.6,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,11.4,12.4,797.6,43.7,18.3,2023-08-14,0.094696044921875
2144,2144,2023-08-14 17:00:00,10124.0,0.0099385707057331,100.61808982484212,2245.1008917671525,0.0920532172386777,2159.727424093613,0.088348388671875,7.32032257619767e-06,797.4,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,12.0,12.4,797.4,41.4,20.4,2023-08-14,0.088348388671875
2145,2145,2023-08-14 17:30:00,9976.0,0.0100120216432909,99.87992791347018,2209.246304130136,0.1019175724555938,2124.95712877815,0.096710205078125,7.345610099738464e-06,797.2,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,12.6,12.5,797.2,38.3,21.8,2023-08-14,0.096710205078125
2146,2146,2023-08-14 18:00:00,10156.0,0.0099229008958992,100.77698149875296,2249.929015042608,0.0907809109255654,2164.181803185642,0.087310791015625,7.337236309570534e-06,797.0,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,13.5,12.7,797.0,35.1,23.3,2023-08-14,0.087310791015625
2147,2147,2023-08-14 18:30:00,10108.0,0.0099464335002428,100.53854982045443,2217.623265562567,0.0995449800827869,2145.8709284128645,0.091583251953125,6.192110469740728e-06,796.5,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,14.1,12.9,796.5,26.9,25.0,2023-08-14,0.091583251953125
2148,2148,2023-08-14 19:00:00,10318.0,0.0098446943764531,101.57755657624377,2262.5065070720702,0.0875255182609754,2185.517431798626,0.082550048828125,6.523506037659716e-06,796.2,0.062,0.041,0.0522231766845998,0.0079249455423664,0.0045827128153846,15.0,13.1,796.2,27.4,25.6,2023-08-14,0.082550048828125
2149,2149,2023-08-14 19:30:00,10160.0,0.0099209473766568,100.79682534683322,2222.5257088789635,0.0981761399643066,2148.816770475274,0.090911865234375,6.352241659521176e-06,796.0,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,16.0,13.4,796.0,25.8,26.2,2023-08-14,0.090911865234375
2150,2150,2023-08-14 20:00:00,10014.0,0.0099930073414354,100.069975517135,2198.89320570251,0.1049099693605097,2119.221101611962,0.098175048828125,6.962035881427813e-06,795.7,0.063,0.041,0.0527576136695808,0.0072698774544115,0.004203910348469,16.5,13.8,795.7,27.5,26.7,2023-08-14,0.098175048828125
